# -----------------------------------------------------------------------------
# TMdock - docking by full/partial structure alignment                V20160511
#										
# -----------------------------------------------------------------------------
#               Date / time : 2023:08:03 / 04:25:04
#       Number of templates : 12470
#            Alignment type : FSA
#                 Fast mode : on
#         Benchmarking mode : off
#     TMScore Normalized by : Length of the target
# -----------------------------------------------------------------------------
#
# Label                Score    TM-score1    TM-score2    FSC-score      iSeqID1      iSeqID2        dSASA         d_av       AACE18        SolEM     trgtLen1     trgtLen2    tmpltLen1    tmpltLen2      aliLen1      aliLen2         t[0]         t[1]         t[2]      u[0][0]      u[0][1]      u[0][2]      u[1][0]      u[1][1]      u[1][2]      u[2][0]      u[2][1]      u[2][2]
#
6n2eB1C1_21      7.92019e-04  5.73354e-01  2.69535e-01  1.03086e-01  1.13636e-01  0.00000e+00  2.35697e-01  4.22092e-01  2.01118e-01  1.24747e-01  9.50000e+01  2.60000e+01  1.93000e+02  3.65000e+02  8.40000e+01  2.60000e+01 -2.90539e+01 -1.83036e+01  2.02223e+00  5.96680e-01  2.50635e-01 -7.62335e-01 -6.95399e-01 -3.12611e-01 -6.47067e-01 -4.00492e-01  9.16219e-01 -1.22377e-02
6lthO1R1_12      7.91983e-04  2.97068e-01  1.72478e-01  2.98939e-02  5.12821e-02  8.33333e-02  3.62489e-04  4.23920e-02  1.41881e-01  1.40644e-02  9.50000e+01  2.60000e+01  3.25000e+02  7.00000e+01  5.70000e+01  2.50000e+01 -1.58157e+01 -1.74462e+00 -5.44130e+00  4.77726e-01  6.53344e-01 -5.87298e-01 -3.93383e-01  7.56839e-01  5.21962e-01  7.85511e-01 -1.83219e-02  6.18576e-01
6ro0E1F1_21      7.91808e-04  2.77314e-01  2.91425e-01  7.93319e-02  8.62069e-02  1.25000e-01  4.80366e-02  1.57893e-01  1.23349e-01  7.23247e-02  9.50000e+01  2.60000e+01  9.80000e+01  1.10000e+02  7.10000e+01  2.60000e+01 -1.28262e+01  6.19595e+00  1.48129e+01  9.72010e-01 -2.34030e-01  2.06514e-02  9.96757e-02  4.90388e-01  8.65785e-01 -2.12747e-01 -8.39494e-01  4.99989e-01
3ipf1A1B_21      7.91348e-04  2.55849e-01  3.04898e-01  1.50903e-01  2.22222e-02  4.54545e-02  1.22460e-01  2.48677e-01  1.49641e-01  6.04617e-02  9.50000e+01  2.60000e+01  6.50000e+01  6.90000e+01  5.00000e+01  2.60000e+01 -4.08599e+00 -2.53632e+01 -2.41807e+01 -5.93674e-01  7.01844e-01 -3.93657e-01  4.13894e-01 -1.53206e-01 -8.97340e-01 -6.90104e-01 -6.95660e-01 -1.99534e-01
3nqj1A2A_12      7.89622e-04  1.55749e-01  2.60433e-01  1.27889e-01  5.00000e-02  4.76190e-02  4.66694e-02  1.52447e-01  1.60990e-01  8.46776e-02  9.50000e+01  2.60000e+01  7.60000e+01  7.60000e+01  4.40000e+01  2.50000e+01  7.83526e+00 -3.68052e+01  1.00297e+01 -5.06827e-01 -8.53503e-01  1.21076e-01 -5.34479e-02 -1.09069e-01 -9.92596e-01  8.60389e-01 -5.09546e-01  9.66101e-03
3ha41A1E_12      7.89522e-04  2.44223e-01  1.71566e-01  1.08499e-02  5.26316e-02  0.00000e+00  2.55228e-05  0.00000e+00  1.46956e-01  1.21649e-02  9.50000e+01  2.60000e+01  1.27000e+02  1.11000e+02  7.20000e+01  2.30000e+01 -1.93836e+01 -3.07689e+01  7.05611e+00  6.19592e-01  6.18808e-01 -4.82890e-01 -6.21269e-01  1.06279e-02 -7.83525e-01 -4.79720e-01  7.85470e-01  3.91031e-01
1hzc0A0B_12      7.89462e-04  2.73377e-01  2.80658e-01  1.20779e-01  1.08108e-01  5.55556e-02  9.39925e-02  3.19675e-01  2.99449e-01  1.33730e-01  9.50000e+01  2.60000e+01  6.60000e+01  6.60000e+01  5.50000e+01  1.90000e+01  1.53846e+01  6.83492e+00  2.88404e+01  8.90037e-01  4.39173e-01  1.22316e-01 -4.46088e-01  7.83638e-01  4.32339e-01  9.40206e-02 -4.39361e-01  8.93377e-01
6x18A1B1_21      7.89172e-04  3.55548e-01  2.63047e-01  2.88147e-02  0.00000e+00  0.00000e+00  4.44829e-03  1.13452e-01  1.59560e-01  5.77069e-02  9.50000e+01  2.60000e+01  3.38000e+02  3.55000e+02  7.50000e+01  2.40000e+01  5.91562e+00  6.23585e+00  1.37055e+01  8.35546e-01  4.86147e-01  2.55977e-01  5.33524e-02  3.91909e-01 -9.18456e-01 -5.46824e-01  7.81069e-01  3.01521e-01
6smeA1B1_21      7.88578e-04  2.64760e-01  2.52242e-01  1.89781e-02  0.00000e+00  0.00000e+00  5.28099e-05  5.28427e-02  1.63927e-01  1.26204e-02  9.50000e+01  2.60000e+01  1.45000e+02  1.43000e+02  6.90000e+01  2.30000e+01  1.04992e+01 -1.99278e+01  5.07327e+00 -3.12941e-02 -9.83923e-01  1.75828e-01  9.31372e-01  3.51330e-02  3.62369e-01 -3.62720e-01  1.75102e-01  9.15300e-01
3sdp0A0B_21      7.88157e-04  4.21068e-01  2.55993e-01  8.00000e-02  9.09091e-02  0.00000e+00  5.21035e-03  1.79623e-01  1.48093e-01  4.56778e-02  9.50000e+01  2.60000e+01  1.86000e+02  1.86000e+02  8.70000e+01  2.30000e+01  2.05993e+01  2.50297e+01 -1.02207e+01 -9.03275e-01 -3.40477e-01  2.61094e-01 -2.64987e-01  9.21281e-01  2.84646e-01 -3.37456e-01  1.87928e-01 -9.22392e-01
2cwk0A0B_12      7.87942e-04  2.99624e-01  2.45830e-01  3.43171e-02  0.00000e+00  1.33333e-01  7.36769e-02  1.21907e-01  1.24063e-01  9.47704e-02  9.50000e+01  2.60000e+01  1.53000e+02  1.52000e+02  8.30000e+01  2.60000e+01  2.31688e+01 -8.72913e+00  1.84563e+01 -5.85039e-01 -5.73435e-01  5.73499e-01  3.44985e-01 -8.15941e-01 -4.63924e-01  7.33972e-01 -7.35652e-02  6.75184e-01
3qr21A1B_21      7.87851e-04  5.91374e-01  2.33396e-01  1.29032e-01  6.06061e-02  1.25000e-01  2.88718e-02  3.19275e-01  1.50567e-01  1.13182e-01  9.50000e+01  2.60000e+01  1.16000e+02  1.17000e+02  8.80000e+01  2.60000e+01 -5.25895e+00  7.76061e+00 -1.41585e+01  4.67943e-01 -7.95259e-01  3.85477e-01 -3.01993e-01  2.66033e-01  9.15438e-01 -8.30560e-01 -5.44785e-01 -1.15675e-01
5ezyA1E1_12      7.87800e-04  3.73261e-01  2.06250e-01  1.16613e-01  0.00000e+00  0.00000e+00  3.62223e-02  2.59590e-01  2.85362e-01  6.31778e-02  9.50000e+01  2.60000e+01  4.37000e+02  1.21000e+02  7.10000e+01  2.10000e+01  6.77189e+00 -2.75270e+00  9.66793e+00 -1.49943e-01  3.58274e-01  9.21497e-01  7.03455e-01 -6.16269e-01  3.54067e-01  6.94743e-01  7.01322e-01 -1.59624e-01
6txwB1B2_12      7.87315e-04  5.31922e-01  2.47298e-01  1.31429e-01  1.20000e-01  0.00000e+00  2.92242e-02  3.46256e-01  2.69846e-01  4.44675e-02  9.50000e+01  2.60000e+01  1.16000e+02  1.16000e+02  7.50000e+01  2.40000e+01 -6.30795e+00  1.87134e+01 -3.23632e+01  5.31063e-01  7.28442e-01 -4.32832e-01  8.45886e-01 -4.25935e-01  3.21024e-01  4.94892e-02 -5.36611e-01 -8.42377e-01
2d2a0A0B_12      7.87312e-04  3.05543e-01  3.36432e-01  2.50639e-01  1.62791e-01  9.09091e-02  4.52019e-02  3.23451e-01  9.95705e-02  7.06119e-02  9.50000e+01  2.60000e+01  1.14000e+02  1.02000e+02  6.40000e+01  2.40000e+01 -5.67753e+00 -2.70970e+01 -8.29927e+00 -7.12069e-01 -2.32171e-01  6.62612e-01 -6.87897e-01  4.17700e-02 -7.24606e-01  1.40555e-01 -9.71778e-01 -1.89453e-01
2f421A2A_12      7.87114e-04  2.35212e-01  1.77584e-01  6.69824e-02  1.66667e-02  5.55556e-02  1.77364e-02  1.65184e-01  3.01686e-01  9.23637e-02  9.50000e+01  2.60000e+01  1.38000e+02  1.38000e+02  8.20000e+01  2.50000e+01 -9.02537e+00  1.09852e+01  1.24045e+01  2.50737e-01  9.22279e-01 -2.94163e-01  3.51659e-01  1.96335e-01  9.15308e-01  9.01924e-01 -3.32946e-01 -2.75100e-01
3k1r1A1B_21      7.86764e-04  2.16785e-01  1.79801e-01  1.93548e-02  0.00000e+00  0.00000e+00  5.68976e-05  1.04078e-02  1.72550e-01  1.41348e-02  9.50000e+01  2.60000e+01  7.40000e+01  1.92000e+02  5.20000e+01  2.60000e+01 -4.16685e+00  2.97164e+00  1.37802e+01  1.23124e-01 -1.62170e-01  9.79051e-01 -8.60594e-01 -5.08727e-01  2.39619e-02  4.94184e-01 -8.45516e-01 -2.02199e-01
6qpmA1C1_12      7.86546e-04  4.35899e-01  2.50167e-01  1.15230e-01  7.14286e-02  1.25000e-01  5.65705e-02  3.58849e-01  3.20067e-01  1.06509e-01  9.50000e+01  2.60000e+01  1.83000e+02  1.83000e+02  8.10000e+01  2.50000e+01 -2.97465e+00  8.33885e+00  3.53330e+01  8.56952e-01 -5.15245e-01 -1.25003e-02  4.90253e-01  8.22390e-01 -2.88663e-01  1.59012e-01  2.41242e-01  9.57349e-01
3gm51A2A_12      7.85137e-04  3.55531e-01  3.02813e-01  6.05346e-02  9.75610e-02  7.14286e-02  7.68219e-04  1.38231e-01  1.20231e-01  1.92509e-02  9.50000e+01  2.60000e+01  1.51000e+02  1.51000e+02  6.90000e+01  2.40000e+01 -1.56559e+01  1.16724e+01 -3.08573e+01 -8.69993e-01  4.93010e-01 -7.27758e-03  4.46342e-01  7.81196e-01 -4.36477e-01 -2.09503e-01 -3.82980e-01 -8.99686e-01
3tot1A1B_12      7.85007e-04  2.32688e-01  1.96546e-01  7.67045e-02  1.50943e-01  9.09091e-02  5.84327e-03  9.88234e-02  1.62873e-01  4.23515e-02  9.50000e+01  2.60000e+01  2.12000e+02  2.02000e+02  8.30000e+01  2.60000e+01  2.83126e+00  2.12651e+01 -8.43364e+00  3.65661e-01 -8.21210e-01 -4.38072e-01 -5.28982e-01 -5.70623e-01  6.28146e-01 -7.65813e-01  2.04354e-03 -6.43060e-01
1e500C0D_12      7.84398e-04  5.91179e-01  3.38163e-01  1.67460e-01  6.15385e-02  1.17647e-01  7.20852e-02  4.41318e-01  1.87820e-01  1.38017e-01  9.50000e+01  2.60000e+01  1.25000e+02  1.25000e+02  9.20000e+01  2.50000e+01 -2.86868e+01  1.05186e+01  1.51747e+01 -4.95118e-02  5.04929e-01 -8.61740e-01  1.92149e-01  8.51496e-01  4.87886e-01  9.80116e-01 -1.41426e-01 -1.39181e-01
6ogmA1B1_12      7.84131e-04  2.49892e-01  1.72380e-01  1.48829e-01  3.70370e-02  4.76190e-02  2.90042e-02  1.12249e-01  9.73015e-02  2.14184e-02  9.50000e+01  2.60000e+01  6.10000e+01  5.80000e+01  4.70000e+01  2.20000e+01 -6.08692e+00  2.21139e+01  2.90321e+01 -6.38183e-01 -7.07500e-01  3.03587e-01  4.62218e-01 -3.67493e-02  8.86004e-01 -6.15692e-01  7.05757e-01  3.50472e-01
6qbbA1B1_12      7.83584e-04  3.02089e-01  2.06046e-01  4.21456e-02  9.52381e-02  6.66667e-02  2.25665e-02  8.99067e-02  1.30235e-01  6.66628e-02  9.50000e+01  2.60000e+01  1.21000e+02  1.19000e+02  7.30000e+01  2.50000e+01  7.23231e+00  1.93079e+01  4.98182e+00  9.74990e-01 -4.72178e-02 -2.17176e-01  1.05780e-01  9.57983e-01  2.66607e-01  1.95462e-01 -2.82912e-01  9.39018e-01
1h590A0B_12      7.83503e-04  2.18939e-01  1.92640e-01  4.78469e-02  6.25000e-02  7.69231e-02  1.01149e-02  5.99803e-02  1.68886e-01  2.84718e-02  9.50000e+01  2.60000e+01  5.40000e+01  4.50000e+01  4.20000e+01  2.60000e+01  3.59724e+00  3.31991e+00 -3.30784e+01 -5.92290e-02  9.54221e-01  2.93180e-01  9.59467e-01 -2.66455e-02  2.80558e-01  2.75526e-01  2.97914e-01 -9.13965e-01
3ygs0C0P_21      7.81294e-04  3.14345e-01  1.92341e-01  9.65251e-02  6.06061e-02  8.33333e-02  2.93363e-04  1.25641e-01  1.59837e-01  7.67607e-03  9.50000e+01  2.60000e+01  9.70000e+01  9.50000e+01  6.60000e+01  2.30000e+01  4.62170e+00  6.53524e+00  2.11829e+00 -5.72416e-01  3.12285e-01 -7.58168e-01 -5.04591e-01 -8.62981e-01  2.55086e-02 -6.46319e-01  3.97166e-01  6.51561e-01
1yhu0E0U_12      7.81275e-04  3.04535e-01  1.99629e-01  8.99408e-02  1.00000e-01  0.00000e+00  6.15527e-03  1.35160e-01  1.83149e-01  2.37974e-02  9.50000e+01  2.60000e+01  1.45000e+02  1.45000e+02  6.10000e+01  2.50000e+01  9.57220e+00 -2.26823e+01  3.26462e+01 -2.28366e-01 -7.14682e-01  6.61119e-01  7.40156e-01 -5.68591e-01 -3.58990e-01  6.32470e-01  4.07350e-01  6.58823e-01
6wzoA1B1_12      7.80947e-04  2.40408e-01  3.16768e-01  1.47946e-01  3.63636e-02  4.16667e-02  4.02760e-01  7.28829e-01  6.94498e-01  2.43686e-01  9.50000e+01  2.60000e+01  1.08000e+02  1.11000e+02  5.50000e+01  2.40000e+01  1.87106e+01  1.39537e+01  3.54722e+00 -9.27230e-01 -1.04552e-01  3.59601e-01  3.36053e-01  1.91460e-01  9.22178e-01 -1.65265e-01  9.75916e-01 -1.42393e-01
1lq90A0B_21      7.80931e-04  3.50801e-01  2.53927e-01  8.82971e-02  4.41176e-02  4.16667e-02  2.02863e-02  1.17613e-01  6.03812e-02  5.08140e-02  9.50000e+01  2.60000e+01  1.12000e+02  1.12000e+02  7.70000e+01  2.40000e+01  2.88187e+01  7.98994e+00 -2.36225e+01  7.62636e-01  5.13659e-01  3.93117e-01  4.09194e-01 -8.53818e-01  3.21800e-01  5.00945e-01 -8.45552e-02 -8.61339e-01
6mpg5161_21      7.80772e-04  3.50468e-01  3.00477e-01  9.36508e-02  1.71429e-01  1.00000e-01  9.41521e-02  1.93530e-01  5.81877e-02  6.71290e-02  9.50000e+01  2.60000e+01  1.05000e+02  1.32000e+02  5.80000e+01  2.20000e+01 -1.80807e+01 -2.83887e+01  6.84974e+00 -6.28367e-01 -6.47196e-01 -4.31616e-01  3.99899e-01  2.07171e-01 -8.92839e-01  6.67260e-01 -7.33633e-01  1.28633e-01
6yvfA1A2_12      7.80586e-04  4.22205e-01  3.39838e-01  2.55296e-02  3.77358e-02  5.88235e-02  1.15220e-05  1.58435e-01  1.51292e-01  7.38732e-03  9.50000e+01  2.60000e+01  3.06000e+02  3.06000e+02  6.70000e+01  2.60000e+01 -8.50306e+00  1.53370e+01  1.35643e+01 -1.15631e-01 -9.49803e-01 -2.90696e-01 -7.25995e-01 -1.18922e-01  6.77340e-01 -6.77909e-01  2.89365e-01 -6.75801e-01
3bho1A2A_12      7.80018e-04  3.03832e-01  2.92889e-01  2.03774e-02  4.54545e-02  1.25000e-01  1.19584e-05  1.14366e-01  1.82908e-01  1.64364e-02  9.50000e+01  2.60000e+01  2.03000e+02  2.03000e+02  7.50000e+01  2.50000e+01  3.87146e+00 -6.84505e+00  8.29381e+00 -5.16230e-01  8.45087e-01  1.39051e-01  5.00990e-01  1.66286e-01  8.49328e-01  6.94634e-01  5.08111e-01 -5.09222e-01
1t080A0B_12      7.79636e-04  2.77112e-01  1.33163e-01  6.23188e-02  2.63158e-02  6.66667e-02  2.52429e-03  1.93837e-01  3.80668e-01  6.55158e-02  9.50000e+01  2.60000e+01  5.10000e+02  4.60000e+01  7.00000e+01  2.20000e+01  6.08750e+00 -2.03326e+01 -7.07511e+00  8.02783e-01  3.88779e-01 -4.52096e-01 -5.96270e-01  5.25007e-01 -6.07313e-01  1.24289e-03  7.57112e-01  6.53284e-01
2wcw1A1B_21      7.79312e-04  3.16061e-01  2.35267e-01  1.77824e-02  3.12500e-02  0.00000e+00  1.00082e-04  7.40914e-02  1.68557e-01  1.73818e-02  9.50000e+01  2.60000e+01  1.22000e+02  1.26000e+02  8.20000e+01  2.40000e+01 -1.77537e+01 -1.85146e+00 -3.38389e+00  5.43041e-01 -7.39175e-01  3.98405e-01 -2.08133e-01 -5.78138e-01 -7.88947e-01  8.13503e-01  3.45510e-01 -4.67799e-01
7capB1C1_21      7.77729e-04  2.94246e-01  2.03144e-01  1.28146e-01  2.50000e-02  1.25000e-01  1.95245e-02  2.48855e-01  2.93109e-01  6.46858e-02  9.50000e+01  2.60000e+01  7.60000e+01  7.60000e+01  6.30000e+01  2.10000e+01 -1.96784e+01  2.33697e+01 -7.99201e+00  1.78369e-01  9.02499e-01 -3.92021e-01  9.77556e-01 -2.07931e-01 -3.39050e-02 -1.12112e-01 -3.77175e-01 -9.19331e-01
4jhxA1B1_21      7.77667e-04  2.75446e-01  2.09352e-01  3.88930e-02  6.25000e-02  0.00000e+00  1.13360e-02  1.55547e-01  2.78511e-01  9.36200e-02  9.50000e+01  2.60000e+01  3.24000e+02  3.36000e+02  6.40000e+01  2.50000e+01  5.05095e+00  7.24419e+00 -3.84187e+00 -6.40937e-02  9.56338e-01 -2.85148e-01  9.93852e-01  3.53212e-02 -1.04930e-01 -9.02769e-02 -2.90120e-01 -9.52723e-01
1rtv1A2A_12      7.77303e-04  3.90686e-01  2.39840e-01  1.82143e-01  4.16667e-02  0.00000e+00  2.71133e-02  2.51903e-01  1.41309e-01  4.41793e-02  9.50000e+01  2.60000e+01  1.84000e+02  1.84000e+02  7.50000e+01  2.50000e+01 -1.33824e+01 -3.11629e+01  6.76556e+00 -4.80194e-02 -6.04580e-01 -7.95096e-01 -1.10678e-01  7.94333e-01 -5.97316e-01  9.92696e-01  5.93173e-02 -1.05057e-01
6khiC1G1_21      7.77207e-04  2.43913e-01  1.77938e-01  2.34681e-02  7.14286e-02  0.00000e+00  2.28172e-05  2.50886e-02  1.58989e-01  1.58531e-02  9.50000e+01  2.60000e+01  1.69000e+02  1.20000e+02  7.70000e+01  2.60000e+01  1.10112e+01  2.05103e+01  6.93883e+00  2.63923e-01 -8.51038e-01  4.53959e-01 -8.07089e-01  6.28624e-02  5.87074e-01 -5.28160e-01 -5.21328e-01 -6.70272e-01
6tmfL1V1_12      7.76794e-04  3.30281e-01  3.11533e-01  2.05656e-02  7.14286e-02  0.00000e+00  2.23860e-05  1.25930e-01  1.83421e-01  2.02996e-02  9.50000e+01  2.60000e+01  1.32000e+02  1.49000e+02  5.80000e+01  2.60000e+01  5.89828e+00 -1.98228e+01 -7.73901e+00 -6.58043e-03 -8.45144e-02 -9.96401e-01  9.91836e-01  1.26342e-01 -1.72666e-02  1.27347e-01 -9.88380e-01  8.29931e-02
3qvg1B1D_12      7.76288e-04  2.39863e-01  2.07687e-01  1.58367e-01  0.00000e+00  9.52381e-02  2.49538e-01  4.03724e-01  3.17356e-01  2.00300e-01  9.50000e+01  2.60000e+01  1.04000e+02  1.04000e+02  7.40000e+01  2.40000e+01  6.72858e+00 -2.37459e+01  1.17325e+01 -5.27135e-01 -6.61452e-01  5.33489e-01  5.73194e-01 -7.40236e-01 -3.51423e-01  6.27357e-01  1.20545e-01  7.69345e-01
6yf5A1B1_12      7.75649e-04  1.86414e-01  1.62007e-01  9.17899e-02  7.69231e-02  3.84615e-02  6.17652e-01  5.16888e-01  2.58004e-01  4.83035e-01  9.50000e+01  2.60000e+01  8.90000e+01  8.30000e+01  5.20000e+01  2.60000e+01  8.46438e+00  7.26927e+00  1.20451e+01 -5.29490e-01 -3.62315e-01  7.67052e-01  8.15632e-01  3.11387e-02  5.77733e-01 -2.33206e-01  9.31535e-01  2.79028e-01
1lbd1A2A_12      7.75045e-04  3.06952e-01  2.27848e-01  1.12444e-02  3.57143e-02  5.55556e-02  2.08295e-03  5.30207e-02  1.33179e-01  3.24513e-02  9.50000e+01  2.60000e+01  2.38000e+02  2.38000e+02  8.00000e+01  2.60000e+01 -1.44378e+01 -2.53788e+01 -1.33237e+01  4.74653e-01  8.25044e-01 -3.06605e-01 -1.39370e-02 -3.41257e-01 -9.39867e-01 -8.80063e-01  4.50384e-01 -1.50480e-01
2j010U0V_12      7.74629e-04  2.58743e-01  3.26567e-01  8.20021e-02  2.70270e-02  1.17647e-01  2.22933e-02  2.56907e-01  3.07353e-01  7.53089e-02  9.50000e+01  2.60000e+01  1.17000e+02  1.01000e+02  5.30000e+01  2.10000e+01  5.82427e+00 -3.63223e+00 -4.36597e+00  9.18047e-01  2.61420e-01 -2.98078e-01  1.65632e-01 -9.35957e-01 -3.10725e-01 -3.60218e-01  2.35889e-01 -9.02552e-01
2i993A3B_12      7.73383e-04  3.45313e-01  2.56927e-01  1.17144e-01  3.27869e-02  0.00000e+00  4.13823e-01  4.84388e-01  2.84364e-01  2.11581e-01  9.50000e+01  2.60000e+01  3.12000e+02  3.11000e+02  7.10000e+01  2.30000e+01 -6.36823e-01  1.08169e+01  6.29290e+00  7.75466e-01 -3.32091e-01  5.37000e-01 -2.82568e-01  5.78043e-01  7.65521e-01 -5.64631e-01 -7.45374e-01  3.54414e-01
3eip0A0B_12      7.72715e-04  2.84616e-01  2.87559e-01  1.99747e-01  1.61290e-01  0.00000e+00  7.54430e-02  3.90493e-01  3.25012e-01  8.40668e-02  9.50000e+01  2.60000e+01  8.40000e+01  8.40000e+01  6.30000e+01  2.40000e+01 -3.93272e+00  1.15411e+01 -8.75013e-01 -1.82089e-01  6.88495e-01 -7.02010e-01 -9.03688e-01  1.64211e-01  3.95452e-01  3.87545e-01  7.06405e-01  5.92284e-01
6ehpC1E1_12      7.70968e-04  2.74472e-01  1.92615e-01  3.08057e-02  4.34783e-02  0.00000e+00  1.05562e-04  3.66377e-02  1.36586e-01  1.89380e-02  9.50000e+01  2.60000e+01  9.10000e+01  7.00000e+01  7.90000e+01  1.90000e+01  2.92519e+01 -2.86253e+01  5.08960e+00 -2.39934e-01 -7.86283e-01  5.69378e-01 -1.58183e-01 -5.47007e-01 -8.22047e-01  9.57815e-01 -2.87303e-01  6.86858e-03
5rfwA1A2_12      7.70874e-04  4.22106e-01  3.10202e-01  2.59155e-02  3.77358e-02  5.88235e-02  1.72575e-05  1.46025e-01  1.46205e-01  7.70291e-03  9.50000e+01  2.60000e+01  3.04000e+02  3.04000e+02  6.60000e+01  2.60000e+01 -7.43384e+00  1.53244e+01  1.31118e+01 -5.22085e-02 -9.78603e-01 -1.99023e-01 -7.13281e-01 -1.02941e-01  6.93278e-01 -6.98931e-01  1.78154e-01 -6.92644e-01
6x19A1B1_21      7.70850e-04  3.55244e-01  2.88887e-01  2.44530e-02  0.00000e+00  0.00000e+00  6.64887e-03  1.43768e-01  1.89482e-01  6.63776e-02  9.50000e+01  2.60000e+01  3.38000e+02  3.50000e+02  7.50000e+01  2.30000e+01  5.28534e+00  6.50575e+00  1.44482e+01  8.45800e-01  4.68612e-01  2.55001e-01  2.75499e-02  4.38974e-01 -8.98077e-01 -5.32789e-01  7.66618e-01  3.58374e-01
6kfaA1A2_12      7.70846e-04  3.54858e-01  2.37123e-01  2.40700e-02  4.87805e-02  0.00000e+00  7.65070e-05  8.81222e-02  1.55237e-01  4.40156e-03  9.50000e+01  2.60000e+01  1.62000e+02  1.62000e+02  6.90000e+01  2.50000e+01  2.10868e+01  2.88629e+00 -1.72614e+01 -5.12175e-01  5.10186e-02  8.57365e-01  5.22128e-01 -7.74104e-01  3.57974e-01  6.81953e-01  6.30999e-01  3.69838e-01
6r00A1B1_12      7.70709e-04  4.23450e-01  1.62077e-01  2.44253e-02  5.71429e-02  1.25000e-01  8.43821e-04  9.42135e-02  1.44779e-01  1.26353e-02  9.50000e+01  2.60000e+01  3.84000e+02  1.20000e+01  8.80000e+01  8.00000e+00 -2.59799e+01 -9.78820e+00 -1.83159e+01  1.84136e-02 -2.99740e-01 -9.53843e-01 -6.21293e-01  7.44028e-01 -2.45800e-01  7.83362e-01  5.97142e-01 -1.72526e-01
5rfvA1A2_12      7.69973e-04  4.21670e-01  3.25321e-01  2.54237e-02  3.84615e-02  6.25000e-02  1.30825e-05  1.54430e-01  1.50378e-01  7.77061e-03  9.50000e+01  2.60000e+01  3.04000e+02  3.04000e+02  6.60000e+01  2.60000e+01 -7.99425e+00  1.51977e+01  1.31511e+01 -6.56527e-02 -9.70728e-01 -2.31034e-01 -7.23423e-01 -1.13167e-01  6.81067e-01 -6.87276e-01  2.11849e-01 -6.94817e-01
6tupA6A7_12      7.69690e-04  1.06125e-01  1.84268e-01  5.53797e-02  3.84615e-02  9.09091e-02  5.46862e-01  8.47686e-01  9.68003e-01  5.44277e-01  9.50000e+01  2.60000e+01  4.60000e+01  4.60000e+01  2.60000e+01  2.60000e+01  5.76374e+00  6.32598e+00  1.41552e+01 -5.29753e-01 -2.52670e-01  8.09642e-01  5.12918e-01 -8.55695e-01  6.85634e-02  6.75482e-01  4.51602e-01  5.82906e-01
6u9jA1C1_21      7.69300e-04  3.45286e-01  2.32128e-01  3.53982e-02  1.06383e-01  0.00000e+00  7.21274e-03  1.30159e-01  1.86438e-01  4.99367e-02  9.50000e+01  2.60000e+01  1.59000e+02  1.60000e+02  7.60000e+01  2.60000e+01  3.62491e+01  1.57783e+00  1.38267e+01 -1.35801e-01  7.74392e-01  6.17960e-01 -3.98209e-01 -6.13802e-01  6.81672e-01  9.07187e-01 -1.53505e-01  3.91725e-01
6rpjC1F1_12      7.68684e-04  6.34817e-01  2.33830e-01  5.66038e-02  0.00000e+00  0.00000e+00  5.08579e-04  2.29986e-01  1.64130e-01  1.02223e-02  9.50000e+01  2.60000e+01  1.18000e+02  1.25000e+02  8.60000e+01  2.50000e+01 -1.47601e+01 -9.94866e+00  4.78903e+00  5.06830e-01 -7.43892e-01  4.35601e-01 -3.71659e-01 -6.44498e-01 -6.68201e-01  7.77813e-01  1.76769e-01 -6.03125e-01
6v4xB1C1_12      7.68613e-04  2.38590e-01  2.87289e-01  7.21533e-02  5.71429e-02  0.00000e+00  4.43481e-05  1.09541e-01  1.58890e-01  1.79314e-02  9.50000e+01  2.60000e+01  7.60000e+01  1.14000e+02  5.10000e+01  2.60000e+01  8.89949e+00  1.40972e+01  3.66709e+01  7.75466e-01  5.75425e-01 -2.59881e-01 -4.32335e-01  7.83897e-01  4.45637e-01  4.60151e-01 -2.33220e-01  8.56662e-01
6m1vA1A2_12      7.68132e-04  1.85569e-01  1.79521e-01  6.13027e-02  6.94444e-02  5.26316e-02  2.37262e-02  1.61354e-01  2.86755e-01  1.58847e-01  9.50000e+01  2.60000e+01  9.10000e+01  9.10000e+01  7.20000e+01  2.50000e+01 -1.22340e+01 -1.15381e+01  9.40073e+00  4.62607e-01  8.63780e-01 -1.99698e-01 -8.86105e-01  4.57724e-01 -7.28436e-02  2.84855e-02  2.10651e-01  9.77146e-01
6m1vA2A3_12      7.68104e-04  1.85571e-01  1.79505e-01  6.13027e-02  6.94444e-02  5.26316e-02  2.37262e-02  1.61354e-01  2.86755e-01  1.58847e-01  9.50000e+01  2.60000e+01  9.10000e+01  9.10000e+01  7.20000e+01  2.50000e+01 -1.22339e+01 -1.15384e+01  9.40048e+00  4.62596e-01  8.63785e-01 -1.99701e-01 -8.86112e-01  4.57708e-01 -7.28608e-02  2.84686e-02  2.10663e-01  9.77144e-01
